timestamp,passenger_count,rolling_mean_48,rolling_std_48,diff_1,hour,dayofweek,is_weekend
2014-10-20 18:30,24655,13825.6,6655.53,1463,18,0,0
2014-10-20 19:00,24094,13868.7,6716.16,-561,19,0,0
2014-10-20 19:30,23285,13891.3,6746.63,-809,19,0,0
2014-10-20 20:00,22083,13940.8,6798.69,-1202,20,0,0
2014-10-20 20:30,21485,13997.1,6850.67,-598,20,0,0
2014-10-20 21:00,21579,14070.5,6913.61,94,21,0,0
2014-10-20 21:30,21118,14136,6966.09,-461,21,0,0
2014-10-20 22:00,20204,14211.6,7012.68,-914,22,0,0
2014-10-20 22:30,16909,14252.3,7022.75,-3295,22,0,0
2014-10-20 23:00,13785,14279.9,7018.16,-3124,23,0,0
2014-10-20 23:30,11695,14305.9,7005.97,-2090,23,0,0
2014-10-21 00:00,9214,14325,6990.43,-2481,0,1,0
2014-10-21 00:30,6931,14327,6988.3,-2283,0,1,0
2014-10-21 01:00,5413,14340.9,6969.51,-1518,1,1,0
2014-10-21 01:30,4130,14358.5,6941.94,-1283,1,1,0
2014-10-21 02:00,3276,14366.2,6929.07,-854,2,1,0
2014-10-21 02:30,2475,14369,6924.3,-801,2,1,0
2014-10-21 03:00,2080,14372.4,6918.1,-395,3,1,0
2014-10-21 03:30,1917,14375.1,6912.94,-163,3,1,0
2014-10-21 04:00,2123,14374.1,6914.86,206,4,1,0
2014-10-21 04:30,1984,14370.5,6921.4,-139,4,1,0
2014-10-21 05:00,2458,14359.4,6940.38,474,5,1,0
2014-10-21 05:30,4338,14348.9,6955.42,1880,5,1,0
2014-10-21 06:00,6470,14333.1,6972.77,2132,6,1,0
2014-10-21 06:30,11775,14334.2,6972.38,5305,6,1,0
2014-10-21 07:00,15088,14345.2,6973.16,3313,7,1,0
2014-10-21 07:30,19429,14378.2,6993.77,4341,7,1,0
2014-10-21 08:00,20482,14420.8,7025.19,1053,8,1,0
2014-10-21 08:30,19886,14458.9,7050.22,-596,8,1,0
2014-10-21 09:00,19170,14482.6,7064.44,-716,9,1,0
2014-10-21 09:30,18277,14501.9,7073.68,-893,9,1,0
2014-10-21 10:00,17064,14516.8,7078.4,-1213,10,1,0
2014-10-21 10:30,16386,14517,7078.45,-678,10,1,0
2014-10-21 11:00,16633,14528.1,7081.41,247,11,1,0
2014-10-21 11:30,17681,14546.1,7088.45,1048,11,1,0
2014-10-21 12:00,18233,14573.9,7100.48,552,12,1,0
2014-10-21 12:30,17996,14598.6,7110.49,-237,12,1,0
2014-10-21 13:00,16695,14609,7113.22,-1301,13,1,0
2014-10-21 13:30,16912,14612.2,7114.25,217,13,1,0
2014-10-21 14:00,18124,14621.5,7118.62,1212,14,1,0
2014-10-21 14:30,18411,14626.9,7121.49,287,14,1,0
2014-10-21 15:00,19013,14634.6,7126.12,602,15,1,0
2014-10-21 15:30,17590,14643.1,7129.46,-1423,15,1,0
2014-10-21 16:00,15673,14632.2,7127.43,-1917,16,1,0
2014-10-21 16:30,14923,14619.5,7126.33,-750,16,1,0
2014-10-21 17:00,17981,14609.7,7121.28,3058,17,1,0
2014-10-21 17:30,21208,14615.1,7126.26,3227,17,1,0
2014-10-21 18:00,23458,14620.6,7133.17,2250,18,1,0
2014-10-21 18:30,24028,14607.5,7114.96,570,18,1,0
2014-10-21 19:00,24934,14625,7139.78,906,19,1,0
2014-10-21 19:30,25135,14663.6,7192.32,201,19,1,0
2014-10-21 20:00,24613,14716.3,7256.83,-522,20,1,0
2014-10-21 20:30,24617,14781.5,7332.67,4,20,1,0
2014-10-21 21:00,25841,14870.3,7441.72,1224,21,1,0
2014-10-21 21:30,24141,14933.3,7508.22,-1700,21,1,0
2014-10-21 22:00,23069,14993,7562.2,-1072,22,1,0
2014-10-21 22:30,21243,15083.3,7611.28,-1826,22,1,0
2014-10-21 23:00,18077,15172.7,7620.91,-3166,23,1,0
2014-10-21 23:30,15745,15257.1,7603.99,-2332,23,1,0
2014-10-22 00:00,12115,15317.5,7566.37,-3630,0,2,0
2014-10-22 00:30,9035,15361.4,7522.72,-3080,0,2,0
2014-10-22 01:00,7015,15394.7,7481.08,-2020,1,2,0
2014-10-22 01:30,5113,15415.2,7450.87,-1902,1,2,0
2014-10-22 02:00,4220,15434.9,7419.33,-893,2,2,0
2014-10-22 02:30,3331,15452.7,7388.48,-889,2,2,0
2014-10-22 03:00,2870,15469.2,7358.88,-461,3,2,0
2014-10-22 03:30,2516,15481.6,7335.88,-354,3,2,0
2014-10-22 04:00,2656,15492.8,7315.61,140,4,2,0
2014-10-22 04:30,2336,15500.1,7301.94,-320,4,2,0
2014-10-22 05:00,2494,15500.8,7300.57,158,5,2,0
2014-10-22 05:30,5081,15516.3,7277.15,2587,5,2,0
2014-10-22 06:00,8091,15550.1,7237.93,3010,6,2,0
2014-10-22 06:30,13037,15576.4,7226.21,4946,6,2,0
2014-10-22 07:00,16579,15607.4,7227.27,3542,7,2,0
2014-10-22 07:30,19657,15612.2,7229.91,3078,7,2,0
2014-10-22 08:00,20914,15621.2,7236.37,1257,8,2,0
2014-10-22 08:30,20612,15636.3,7246.22,-302,8,2,0
2014-10-22 09:00,20015,15653.9,7256.01,-597,9,2,0
2014-10-22 09:30,19001,15669,7262.33,-1014,9,2,0
2014-10-22 10:00,17533,15678.8,7264.56,-1468,10,2,0
2014-10-22 10:30,17877,15709.8,7270.84,344,10,2,0
2014-10-22 11:00,16470,15706.4,7270.43,-1407,11,2,0
2014-10-22 11:30,18266,15718.6,7274.3,1796,11,2,0
2014-10-22 12:00,17992,15713.6,7272.61,-274,12,2,0
2014-10-22 12:30,17419,15701.6,7269.24,-573,12,2,0
2014-10-22 13:00,16775,15703.2,7269.48,-644,13,2,0
2014-10-22 13:30,17378,15713,7271.44,603,13,2,0
2014-10-22 14:00,18067,15711.8,7271.04,689,14,2,0
2014-10-22 14:30,19841,15741.6,7285.25,1774,14,2,0
2014-10-22 15:00,18552,15732,7281.15,-1289,15,2,0
2014-10-22 15:30,16825,15716,7277.83,-1727,15,2,0
2014-10-22 16:00,14712,15696,7279.27,-2113,16,2,0
2014-10-22 16:30,14439,15685.9,7280.7,-273,16,2,0
2014-10-22 17:00,17305,15671.8,7276.82,2866,17,2,0
2014-10-22 17:30,20949,15666.4,7272.72,3644,17,2,0
2014-10-22 18:00,22182,15639.9,7245.92,1233,18,2,0
2014-10-22 18:30,23886,15636.9,7242.45,1704,18,2,0
2014-10-22 19:00,25234,15643.1,7250.77,1348,19,2,0
2014-10-22 19:30,24731,15634.7,7239.74,-503,19,2,0
2014-10-22 20:00,25195,15646.9,7255.57,464,20,2,0
2014-10-22 20:30,25551,15666.3,7281.35,356,20,2,0
2014-10-22 21:00,26110,15671.9,7289.44,559,21,2,0
2014-10-22 21:30,24842,15686.5,7307.45,-1268,21,2,0
2014-10-22 22:00,23178,15688.8,7309.81,-1664,22,2,0
2014-10-22 22:30,23408,15733.9,7351.37,230,22,2,0
2014-10-22 23:00,21749,15810.4,7395.25,-1659,23,2,0
2014-10-22 23:30,17918,15855.7,7401.49,-3831,23,2,0
2014-10-23 00:00,13496,15884.4,7389.31,-4422,0,3,0
2014-10-23 00:30,10416,15913.2,7364.72,-3080,0,3,0
2014-10-23 01:00,8090,15935.6,7338.68,-2326,1,3,0
2014-10-23 01:30,5946,15953,7313.48,-2144,1,3,0
2014-10-23 02:00,4330,15955.2,7309.74,-1616,2,3,0
2014-10-23 02:30,3282,15954.2,7311.55,-1048,2,3,0
2014-10-23 03:00,2732,15951.4,7316.83,-550,3,3,0
2014-10-23 03:30,2524,15951.5,7316.51,-208,3,3,0
2014-10-23 04:00,2700,15952.4,7314.82,176,4,3,0
2014-10-23 04:30,2290,15951.5,7316.64,-410,4,3,0
2014-10-23 05:00,2743,15956.7,7306.98,453,5,3,0
2014-10-23 05:30,4732,15949.4,7318.19,1989,5,3,0
2014-10-23 06:00,7570,15938.5,7330.47,2838,6,3,0
2014-10-23 06:30,12751,15932.6,7333,5181,6,3,0
2014-10-23 07:00,16887,15939,7333.71,4136,7,3,0
2014-10-23 07:30,20268,15951.7,7340.83,3381,7,3,0
2014-10-23 08:00,21992,15974.2,7357.96,1724,8,3,0
2014-10-23 08:30,21301,15988.5,7367.87,-691,8,3,0
2014-10-23 09:00,20526,15999.2,7374.18,-775,9,3,0
2014-10-23 09:30,19251,16004.4,7376.43,-1275,9,3,0
2014-10-23 10:00,18228,16018.9,7380.17,-1023,10,3,0
2014-10-23 10:30,18603,16034,7384.81,375,10,3,0
2014-10-23 11:00,18762,16081.8,7395.09,159,11,3,0
2014-10-23 11:30,19645,16110.5,7406.42,883,11,3,0
2014-10-23 12:00,20453,16161.8,7428.21,808,12,3,0
2014-10-23 12:30,19400,16203,7440.84,-1053,12,3,0
2014-10-23 13:00,18448,16237.9,7447.49,-952,13,3,0
2014-10-23 13:30,18199,16255,7451.11,-249,13,3,0
2014-10-23 14:00,18845,16271.2,7455.98,646,14,3,0
2014-10-23 14:30,18973,16253.1,7448.18,128,14,3,0
2014-10-23 15:00,17968,16240.9,7444.82,-1005,15,3,0
2014-10-23 15:30,15112,16205.2,7446.07,-2856,15,3,0
2014-10-23 16:00,13580,16181.7,7452.69,-1532,16,3,0
2014-10-23 16:30,12751,16146.5,7465.06,-829,16,3,0
2014-10-23 17:00,15901,16117.2,7463.17,3150,17,3,0
2014-10-23 17:30,19774,16092.8,7448.9,3873,17,3,0
2014-10-23 18:00,21960,16088.1,7445.11,2186,18,3,0
2014-10-23 18:30,23790,16086.1,7442.98,1830,18,3,0
2014-10-23 19:00,24998,16081.2,7436.89,1208,19,3,0
2014-10-23 19:30,25414,16095.5,7454.42,416,19,3,0
2014-10-23 20:00,26075,16113.8,7478.32,661,20,3,0
2014-10-23 20:30,25616,16115.1,7480.07,-459,20,3,0
2014-10-23 21:00,25916,16111.1,7474.61,300,21,3,0
2014-10-23 21:30,25589,16126.7,7493.92,-327,21,3,0
2014-10-23 22:00,25041,16165.5,7535.93,-548,22,3,0
2014-10-23 22:30,24891,16196.4,7569.22,-150,22,3,0
2014-10-23 23:00,23888,16240.9,7608.8,-1003,23,3,0
2014-10-23 23:30,22464,16335.6,7658.25,-1424,23,3,0
2014-10-24 00:00,19061,16451.6,7656.47,-3403,0,4,0
2014-10-24 00:30,16689,16582.3,7604.62,-2372,0,4,0
2014-10-24 01:00,13006,16684.7,7520.45,-3683,1,4,0
2014-10-24 01:30,9512,16759,7429.17,-3494,1,4,0
2014-10-24 02:00,7745,16830.1,7323.21,-1767,2,4,0
2014-10-24 02:30,6037,16887.5,7224.9,-1708,2,4,0
2014-10-24 03:00,5194,16938.8,7130.39,-843,3,4,0
2014-10-24 03:30,4419,16978.3,7053.71,-775,3,4,0
2014-10-24 04:00,4267,17010.9,6989.56,-152,4,4,0
2014-10-24 04:30,3366,17033.4,6942.91,-901,4,4,0
2014-10-24 05:00,3096,17040.7,6927.62,-270,5,4,0
2014-10-24 05:30,4532,17036.5,6935.24,1436,5,4,0
2014-10-24 06:00,6877,17022.1,6956.06,2345,6,4,0
2014-10-24 06:30,11826,17002.8,6969.41,4949,6,4,0
2014-10-24 07:00,15333,16970.5,6973.57,3507,7,4,0
2014-10-24 07:30,19013,16944.3,6963.28,3680,7,4,0
2014-10-24 08:00,20131,16905.5,6939.72,1118,8,4,0
2014-10-24 08:30,19779,16873.8,6922.67,-352,8,4,0
2014-10-24 09:00,19227,16846.8,6910.62,-552,9,4,0
2014-10-24 09:30,18824,16837.9,6907.73,-403,9,4,0
2014-10-24 10:00,17705,16827,6905.9,-1119,10,4,0
2014-10-24 10:30,18111,16816.7,6903.57,406,10,4,0
2014-10-24 11:00,17408,16788.5,6898.22,-703,11,4,0
2014-10-24 11:30,18509,16764.9,6890.16,1101,11,4,0
2014-10-24 12:00,18510,16724.4,6873.72,1,12,4,0
2014-10-24 12:30,17910,16693.3,6864.73,-600,12,4,0
2014-10-24 13:00,17690,16677.5,6861.48,-220,13,4,0
2014-10-24 13:30,18149,16676.5,6861.25,459,13,4,0
2014-10-24 14:00,19632,16692.9,6867.48,1483,14,4,0
2014-10-24 14:30,19426,16702.3,6870.99,-206,14,4,0
2014-10-24 15:00,18760,16718.8,6875.04,-666,15,4,0
2014-10-24 15:30,16379,16745.2,6871.18,-2381,15,4,0
2014-10-24 16:00,15083,16776.5,6859.86,-1296,16,4,0
2014-10-24 16:30,14553,16814.1,6842.27,-530,16,4,0
2014-10-24 17:00,17509,16847.6,6841.64,2956,17,4,0
2014-10-24 17:30,20911,16871.3,6853.94,3402,17,4,0
2014-10-24 18:00,22958,16892.1,6871.2,2047,18,4,0
2014-10-24 18:30,25257,16922.6,6905.71,2299,18,4,0
2014-10-24 19:00,26659,16957.2,6951.05,1402,19,4,0
2014-10-24 19:30,27104,16992.4,6998.91,445,19,4,0
2014-10-24 20:00,26439,17000,7009.15,-665,20,4,0
2014-10-24 20:30,25840,17004.7,7015.08,-599,20,4,0
2014-10-24 21:00,25694,17000.1,7009.15,-146,21,4,0
2014-10-24 21:30,26093,17010.6,7022.66,399,21,4,0
2014-10-24 22:00,26821,17047.6,7070.5,728,22,4,0
2014-10-24 22:30,26870,17088.9,7122.79,49,22,4,0
2014-10-24 23:00,26889,17151.4,7196.53,19,23,4,0
2014-10-24 23:30,27283,17251.8,7305.01,394,23,4,0
2014-10-25 00:00,25739,17390.9,7403.14,-1544,0,5,1
2014-10-25 00:30,23889,17540.9,7461.32,-1850,0,5,1
2014-10-25 01:00,22278,17734.1,7461.44,-1611,1,5,1
2014-10-25 01:30,20337,17959.6,7370.69,-1941,1,5,1
2014-10-25 02:00,19179,18197.8,7216.7,-1158,2,5,1
2014-10-25 02:30,16566,18417.2,6995.84,-2613,2,5,1
2014-10-25 03:00,14146,18603.7,6750.86,-2420,3,5,1
2014-10-25 03:30,12015,18761.9,6495.48,-2131,3,5,1
2014-10-25 04:00,10285,18887.3,6263.69,-1730,4,5,1
2014-10-25 04:30,6316,18948.8,6121,-3969,4,5,1
2014-10-25 05:00,4106,18969.8,6066.84,-2210,5,5,1
2014-10-25 05:30,3465,18947.6,6122.57,-641,5,5,1
2014-10-25 06:00,3657,18880.5,6273.42,192,6,5,1
2014-10-25 06:30,4756,18733.2,6520.7,1099,6,5,1
2014-10-25 07:00,6003,18538.8,6758.92,1247,7,5,1
2014-10-25 07:30,7853,18306.3,6931.99,1850,7,5,1
2014-10-25 08:00,9091,18076.3,7052.27,1238,8,5,1
2014-10-25 08:30,12209,17918.6,7097.87,3118,8,5,1
2014-10-25 09:00,13433,17797.9,7124.37,1224,9,5,1
2014-10-25 09:30,16768,17755.1,7124.25,3335,9,5,1
2014-10-25 10:00,16390,17727.7,7126.97,-378,10,5,1
2014-10-25 10:30,18666,17739.2,7128.06,2276,10,5,1
2014-10-25 11:00,19740,17787.8,7133.7,1074,11,5,1
2014-10-25 11:30,21266,17845.2,7150.71,1526,11,5,1
2014-10-25 12:00,21452,17906.5,7169.11,186,12,5,1
2014-10-25 12:30,21613,17983.7,7189.04,161,12,5,1
2014-10-25 13:00,21773,18068.8,7209.62,160,13,5,1
2014-10-25 13:30,21440,18137.3,7226.03,-333,13,5,1
2014-10-25 14:00,20362,18152.5,7230.01,-1078,14,5,1
2014-10-25 14:30,20601,18177,7236.4,239,14,5,1
2014-10-25 15:00,20989,18223.4,7247.36,388,15,5,1
2014-10-25 15:30,20210,18303.2,7247.71,-779,15,5,1
2014-10-25 16:00,18243,18369.1,7232.18,-1967,16,5,1
2014-10-25 16:30,16875,18417.5,7213.85,-1368,16,5,1
2014-10-25 17:00,19078,18450.1,7213.2,2203,17,5,1
2014-10-25 17:30,22244,18477.9,7225.43,3166,17,5,1
2014-10-25 18:00,23703,18493.4,7236.05,1459,18,5,1
2014-10-25 18:30,25544,18499.4,7241.88,1841,18,5,1
2014-10-25 19:00,27125,18509.1,7253.35,1581,19,5,1
2014-10-25 19:30,26539,18497.4,7239.55,-586,19,5,1
2014-10-25 20:00,24964,18466.6,7208.19,-1575,20,5,1
2014-10-25 20:30,23665,18421.3,7167.57,-1299,20,5,1
2014-10-25 21:00,23200,18369.4,7122.63,-465,21,5,1
2014-10-25 21:30,24238,18330.7,7084.76,1038,21,5,1
2014-10-25 22:00,25202,18297,7047.24,964,22,5,1
2014-10-25 22:30,26140,18281.8,7029.11,938,22,5,1
2014-10-25 23:00,27417,18292.8,7043.26,1277,23,5,1
2014-10-25 23:30,27692,18301.3,7054.61,275,23,5,1
2014-10-26 00:00,26866,18324.8,7081.71,-826,0,6,1
2014-10-26 00:30,26254,18374,7129.32,-612,0,6,1
2014-10-26 01:00,24482,18420,7162.02,-1772,1,6,1
2014-10-26 01:30,22425,18463.5,7180.23,-2057,1,6,1
2014-10-26 02:00,20865,18498.6,7187.92,-1560,2,6,1
2014-10-26 02:30,18801,18545.1,7182.37,-2064,2,6,1
2014-10-26 03:00,16066,18585.1,7162.67,-2735,3,6,1
2014-10-26 03:30,14093,18628.4,7128.31,-1973,3,6,1
2014-10-26 04:00,11863,18661.3,7092.56,-2230,4,6,1
2014-10-26 04:30,7194,18679.6,7061.11,-4669,4,6,1
2014-10-26 05:00,4661,18691.2,7037.15,-2533,5,6,1
2014-10-26 05:30,3656,18695.1,7028.41,-1005,5,6,1
2014-10-26 06:00,3780,18697.7,7022.83,124,6,6,1
2014-10-26 06:30,4116,18684.4,7050.42,336,6,6,1
2014-10-26 07:00,4530,18653.7,7109.74,414,7,6,1
2014-10-26 07:30,6287,18621.1,7163.75,1757,7,6,1
2014-10-26 08:00,7318,18584.1,7218.29,1031,8,6,1
2014-10-26 08:30,9260,18522.7,7285.94,1942,8,6,1
2014-10-26 09:00,10911,18470.1,7332.37,1651,9,6,1
2014-10-26 09:30,14136,18415.3,7355.18,3225,9,6,1
2014-10-26 10:00,15466,18396.1,7361.8,1330,10,6,1
2014-10-26 10:30,18611,18394.9,7361.76,3145,10,6,1
2014-10-26 11:00,18437,18367.8,7359.1,-174,11,6,1
2014-10-26 11:30,20375,18349.2,7352.75,1938,11,6,1
2014-10-26 12:00,20658,18332.7,7346.51,283,12,6,1
2014-10-26 12:30,21283,18325.8,7343.53,625,12,6,1
2014-10-26 13:00,20200,18293,7331.32,-1083,13,6,1
2014-10-26 13:30,20135,18265.8,7321.82,-65,13,6,1
2014-10-26 14:00,20306,18264.7,7321.48,171,14,6,1
2014-10-26 14:30,20404,18260.6,7320.2,98,14,6,1
2014-10-26 15:00,19931,18238.5,7313.4,-473,15,6,1
2014-10-26 15:30,19772,18229.4,7311.16,-159,15,6,1
2014-10-26 16:00,18406,18232.8,7311.2,-1366,16,6,1
2014-10-26 16:30,16957,18234.5,7310.89,-1449,16,6,1
2014-10-26 17:00,17972,18211.5,7309.91,1015,17,6,1
2014-10-26 17:30,19563,18155.6,7288.66,1591,17,6,1
2014-10-26 18:00,20106,18080.7,7248.79,543,18,6,1
2014-10-26 18:30,20449,17974.5,7174.1,343,18,6,1
2014-10-26 19:00,19860,17823.2,7052.55,-589,19,6,1
2014-10-26 19:30,19343,17673.2,6938.9,-517,19,6,1
2014-10-26 20:00,18128,17530.8,6855.73,-1215,20,6,1
2014-10-26 20:30,17298,17398.2,6795.85,-830,20,6,1
2014-10-26 21:00,16004,17248.3,6744.32,-1294,21,6,1
2014-10-26 21:30,16422,17085.4,6665.87,418,21,6,1
2014-10-26 22:00,14618,16864.9,6565.97,-1804,22,6,1
2014-10-26 22:30,13017,16591.5,6443.63,-1601,22,6,1
2014-10-26 23:00,11532,16260.6,6281.7,-1485,23,6,1
2014-10-26 23:30,10089,15893.9,6111.66,-1443,23,6,1
2014-10-27 00:00,8326,15507.6,5988.09,-1763,0,0,0
2014-10-27 00:30,6579,15097.7,5909.71,-1747,0,0,0
2014-10-27 01:00,4385,14679,5942.53,-2194,1,0,0
2014-10-27 01:30,3470,14284.1,6045.75,-915,1,0,0
2014-10-27 02:00,2854,13908.9,6185.92,-616,2,0,0
2014-10-27 02:30,2128,13561.6,6370.72,-726,2,0,0
2014-10-27 03:00,1785,13264,6581.27,-343,3,0,0
2014-10-27 03:30,1707,13006,6787.66,-78,3,0,0
2014-10-27 04:00,2138,12803.4,6965.31,431,4,0,0
2014-10-27 04:30,2406,12703.6,7080.68,268,4,0,0
2014-10-27 05:00,2847,12665.9,7129.2,441,5,0,0
2014-10-27 05:30,4951,12692.8,7096.75,2104,5,0,0
2014-10-27 06:00,7094,12761.9,7023.95,2143,6,0,0
2014-10-27 06:30,11090,12907.2,6912.54,3996,6,0,0
2014-10-27 07:00,14205,13108.7,6803.27,3115,7,0,0
2014-10-27 07:30,17506,13342.5,6756.48,3301,7,0,0
2014-10-27 08:00,18105,13567.2,6731.18,599,8,0,0
2014-10-27 08:30,17656,13742.1,6725.96,-449,8,0,0
2014-10-27 09:00,17751,13884.6,6737.15,95,9,0,0
2014-10-27 09:30,17096,13946.3,6753.03,-655,9,0,0
2014-10-27 10:00,15784,13952.9,6754.71,-1312,10,0,0
2014-10-27 10:30,16086,13900.3,6727.44,302,10,0,0
2014-10-27 11:00,14843,13825.4,6695.79,-1243,11,0,0
2014-10-27 11:30,16446,13743.6,6637.79,1603,11,0,0
2014-10-27 12:00,16614,13659.3,6573.51,168,12,0,0
2014-10-27 12:30,16155,13552.5,6488.09,-459,12,0,0
2014-10-27 13:00,15502,13454.6,6420.76,-653,13,0,0
2014-10-27 13:30,16293,13374.6,6359.37,791,13,0,0
2014-10-27 14:00,16885,13303.3,6298.91,592,14,0,0
2014-10-27 14:30,17759,13248.2,6246.83,874,14,0,0
2014-10-27 15:00,18533,13219.1,6218.2,774,15,0,0
2014-10-27 15:30,17617,13174.2,6177.53,-916,15,0,0
2014-10-27 16:00,16279,13129.9,6146.75,-1338,16,0,0
2014-10-27 16:30,15551,13100.6,6131.46,-728,16,0,0
2014-10-27 17:00,18199,13105.3,6135.38,2648,17,0,0
2014-10-27 17:30,20618,13127.3,6160.84,2419,17,0,0
2014-10-27 18:00,22703,13181.4,6234.4,2085,18,0,0
2014-10-27 18:30,23897,13253.2,6338.91,1194,18,0,0
2014-10-27 19:00,24329,13346.3,6469.49,432,19,0,0
2014-10-27 19:30,23182,13426.3,6568.17,-1147,19,0,0
2014-10-27 20:00,21778,13502.3,6644.45,-1404,20,0,0
2014-10-27 20:30,21251,13584.7,6716.6,-527,20,0,0
2014-10-27 21:00,21189,13692.7,6797.55,-62,21,0,0
2014-10-27 21:30,20884,13785.7,6865.83,-305,21,0,0
2014-10-27 22:00,19670,13890.9,6917.39,-1214,22,0,0
2014-10-27 22:30,18163,13998.1,6943.39,-1507,22,0,0
2014-10-27 23:00,15613,14083.1,6937.53,-2550,23,0,0
2014-10-27 23:30,13371,14151.5,6913.46,-2242,23,0,0
2014-10-28 00:00,10910,14205.4,6877.1,-2461,0,1,0
2014-10-28 00:30,7638,14227.4,6853.77,-3272,0,1,0
2014-10-28 01:00,5589,14252.5,6819.1,-2049,1,1,0
2014-10-28 01:30,4215,14268,6794.84,-1374,1,1,0
2014-10-28 02:00,3386,14279.1,6776.23,-829,2,1,0
2014-10-28 02:30,2753,14292.1,6752.95,-633,2,1,0
2014-10-28 03:00,2181,14300.4,6737.57,-572,3,1,0
2014-10-28 03:30,2034,14307.2,6724.71,-147,3,1,0
2014-10-28 04:00,2094,14306.3,6726.41,60,4,1,0
2014-10-28 04:30,1896,14295.6,6745.98,-198,4,1,0
2014-10-28 05:00,2632,14291.2,6753.81,736,5,1,0
2014-10-28 05:30,4581,14283.5,6764.9,1949,5,1,0
2014-10-28 06:00,6612,14273.4,6776.15,2031,6,1,0
2014-10-28 06:30,11609,14284.2,6771.37,4997,6,1,0
2014-10-28 07:00,15127,14303.4,6772.45,3518,7,1,0
2014-10-28 07:30,19097,14336.6,6792.32,3970,7,1,0
2014-10-28 08:00,19516,14366,6812.01,419,8,1,0
2014-10-28 08:30,19422,14402.8,6834.88,-94,8,1,0
2014-10-28 09:00,18088,14409.8,6838.57,-1334,9,1,0
2014-10-28 09:30,17669,14421.7,6843.85,-419,9,1,0
2014-10-28 10:00,16744,14441.7,6849.32,-925,10,1,0
2014-10-28 10:30,17075,14462.3,6855.86,331,10,1,0
2014-10-28 11:00,16035,14487.2,6859.42,-1040,11,1,0
2014-10-28 11:30,17421,14507.5,6866.79,1386,11,1,0
2014-10-28 12:00,17756,14531.3,6876.21,335,12,1,0
2014-10-28 12:30,17057,14550.1,6881.97,-699,12,1,0
2014-10-28 13:00,16101,14562.5,6884.28,-956,13,1,0
2014-10-28 13:30,17443,14586.5,6892.43,1342,13,1,0
2014-10-28 14:00,17890,14607.4,6901.08,447,14,1,0
2014-10-28 14:30,18651,14626,6910.94,761,14,1,0
2014-10-28 15:00,18762,14630.8,6913.77,111,15,1,0
2014-10-28 15:30,17135,14620.8,6909.69,-1627,15,1,0
2014-10-28 16:00,15175,14597.8,6905.89,-1960,16,1,0
2014-10-28 16:30,13958,14564.6,6905.04,-1217,16,1,0
2014-10-28 17:00,16881,14537.1,6892.89,2923,17,1,0
2014-10-28 17:30,19615,14516.2,6875.56,2734,17,1,0
2014-10-28 18:00,22196,14505.6,6863.1,2581,18,1,0
2014-10-28 18:30,22906,14485,6835.68,710,18,1,0
2014-10-28 19:00,23482,14467.4,6810.77,576,19,1,0
2014-10-28 19:30,23088,14465.4,6808.23,-394,19,1,0
2014-10-28 20:00,23728,14506,6858.42,640,20,1,0
2014-10-28 20:30,23210,14546.8,6905.09,-518,20,1,0
2014-10-28 21:00,23685,14598.8,6965.31,475,21,1,0
2014-10-28 21:30,23843,14660.5,7034.86,158,21,1,0
2014-10-28 22:00,22597,14721.5,7091.67,-1246,22,1,0
2014-10-28 22:30,20923,14779,7131.24,-1674,22,1,0
2014-10-28 23:00,19229,14854.3,7159.29,-1694,23,1,0
2014-10-28 23:30,15963,14908.3,7157.63,-3266,23,1,0
2014-10-29 00:00,12292,14937.1,7143.98,-3671,0,2,0
2014-10-29 00:30,9190,14969.4,7113.69,-3102,0,2,0
2014-10-29 01:00,6864,14996,7080.22,-2326,1,2,0
2014-10-29 01:30,5693,15026.8,7035.4,-1171,1,2,0
2014-10-29 02:00,4499,15050,6997.96,-1194,2,2,0
2014-10-29 02:30,3304,15061.4,6977.78,-1195,2,2,0
2014-10-29 03:00,2560,15069.3,6963.09,-744,3,2,0
2014-10-29 03:30,2485,15078.7,6945.41,-75,3,2,0
2014-10-29 04:00,2560,15088.4,6927.18,75,4,2,0
2014-10-29 04:30,2248,15095.8,6913.08,-312,4,2,0
2014-10-29 05:00,2389,15090.7,6922.49,141,5,2,0
2014-10-29 05:30,4313,15085.1,6931.25,1924,5,2,0
2014-10-29 06:00,6649,15085.9,6930.29,2336,6,2,0
2014-10-29 06:30,11289,15079.2,6933.86,4640,6,2,0
2014-10-29 07:00,15103,15078.7,6933.85,3814,7,2,0
2014-10-29 07:30,19437,15085.8,6938.22,4334,7,2,0
2014-10-29 08:00,19443,15084.3,6937.23,6,8,2,0
2014-10-29 08:30,19707,15090.2,6941.15,264,8,2,0
2014-10-29 09:00,18912,15107.4,6949.73,-795,9,2,0
2014-10-29 09:30,18203,15118.5,6954.35,-709,9,2,0
2014-10-29 10:00,16492,15113.3,6953.19,-1711,10,2,0
2014-10-29 10:30,16837,15108.3,6951.84,345,10,2,0
2014-10-29 11:00,16075,15109.1,6951.96,-762,11,2,0
2014-10-29 11:30,17160,15103.7,6950.21,1085,11,2,0
2014-10-29 12:00,17606,15100.6,6949.03,446,12,2,0
2014-10-29 12:30,17267,15105,6950.35,-339,12,2,0
2014-10-29 13:00,16875,15121.1,6953.61,-392,13,2,0
2014-10-29 13:30,17940,15131.4,6957.51,1065,13,2,0
2014-10-29 14:00,18339,15140.8,6961.6,399,14,2,0
